iso3c,iso2c,country,year,se_sec_uner_lo_zs,se_prm_uner_zs,se_xpd_totl_gd_zs,se_xpd_totl_gb_zs,sl_tlf_totl_fe_zs,sl_tlf_totl_in,se_sec_cmpt_lo_fe_zs,se_sec_cmpt_lo_ma_zs,se_sec_cmpt_lo_zs,se_sec_ages,sh_dth_1014,sh_dth_1519,sh_dth_2024,sh_dth_0509,se_prm_oenr_zs,se_prm_oenr_fe_zs,se_prm_oenr_ma_zs,sp_pop_0014_to_zs,sp_pop_1564_to_zs,se_pre_durs,se_prm_cmpt_fe_zs,se_prm_cmpt_ma_zs,se_prm_cmpt_zs,se_prm_durs,se_prm_enrl,se_prm_enrl_fe_zs,se_prm_tchr,se_prm_tchr_fe_zs,se_prm_ages,sh_dyn_1014,sh_dyn_1519,sh_dyn_0509,sh_dyn_2024,se_pre_enrr,se_pre_enrr_fe,se_pre_enrr_ma,se_prm_enrr,se_enr_prim_fm_zs,se_enr_prsc_fm_zs,se_prm_enrr_fe,se_prm_enrr_ma,se_prm_priv_zs,se_sec_enrr,se_enr_seco_fm_zs,se_sec_enrr_fe,se_sec_enrr_ma,se_sec_priv_zs,se_sec_durs,se_sec_enrl_gc,se_sec_enrl_gc_fe_zs,se_sec_enrl,se_sec_enrl_fe_zs,se_sec_tchr,se_sec_tchr_fe_zs,se_sec_tchr_fe,sl_uem_totl_fe_zs,sl_uem_totl_ma_zs,sl_uem_totl_zs
SLV,SV,El Salvador,2010,NA,NA,4.04807996749878,15.8184099197388,41.5225934275652,2471139,77.824503965454,73.7871313963573,75.7649287264784,13,275,977,1063,153,16.68412,14.68738,18.51239,32.003487991059004,61.2773914454243,7,98.2264760790214,98.1227446402038,98.1733422129198,6,939726,47.79776,NA,NA,7,1.9,7.1,1.2,9.6,62.397518157959,62.989330291748,61.8301887512207,111.703523728467,0.954789996147156,0.966199994087219,109.624292833887,113.677717167129,9.66462993621826,68.1448218125398,0.99456000328064,68.8328162271063,67.4823148740485,16.1353702545166,6,471698,49.05512,577111,49.55165,NA,NA,NA,4.159,5.415,4.893
SLV,SV,El Salvador,2011,NA,NA,3.89854001998901,15.423680305481,41.3192185154489,2492794,79.7516032372791,76.8764775413712,78.2841786297012,13,271,945,1007,145,16.51328,14.54891,18.31259,31.2984113467584,61.9201865576859,7,99.9383874310359,98.5773601980251,99.2405633341521,6,900681,47.80705,30755,72.7816615184523,7,1.9,6.7,1.2,8.8,62.470588684082,63.3283004760742,61.6482009887695,110.558314695839,0.95319002866745,0.962909996509552,108.583511326412,112.431268909271,10.1059103012085,69.7446217742312,0.985459983348846,70.2541252159409,69.2558602009212,16.3247299194336,6,504955,48.94872,597823,49.31878,24556,52.8302655155563,12973,3.41,4.922,4.297
SLV,SV,El Salvador,2012,NA,NA,3.7124400138855,13.5578603744507,41.6866537929609,2554561,82.3609435920451,77.8785034196057,80.0695129976966,13,266,923,975,139,16.01488,13.98359,17.8744,30.5907040836771,62.5541893776144,7,98.3332145148642,96.5710182626131,97.4296095090554,6,858864,47.79267,NA,NA,7,1.9,6.5,1.2,8.3,62.585620880127,63.158260345459,62.0369415283203,109.439958408779,0.95209002494812,0.963469982147217,107.505991121355,111.27241504246,10.3815002441406,70.8309781500769,0.986180007457733,71.454258159429,70.2346875177064,16.6239604949951,6,498245,48.86191,611515,49.32373,NA,NA,NA,3.302,4.23,3.843
SLV,SV,El Salvador,2013,NA,NA,3.80149006843567,13.3416004180908,42.2827726274874,2605139,79.9049807564885,75.5786338203921,77.6883309730376,13,262,956,1007,137,16.469,14.31975,18.43781,29.8840301887702,63.1773125178882,7,96.6880499073066,94.6234306701859,95.628810729869,6,812740,47.80924,NA,NA,7,1.9,6.7,1.2,8.3,63.8239707946777,64.5994033813477,63.0817718505859,107.756009020989,0.953519999980927,0.970470011234283,105.994878828948,109.422544951591,10.7901296615601,72.2452860122263,0.997770011425018,73.3605507980312,71.1804400136726,16.2938499450684,6,522021,49.13806,623872,49.5877,NA,NA,NA,3.331,3.959,3.693
SLV,SV,El Salvador,2014,NA,6.38912066597844,3.82416009902954,13.8507604598999,41.8339946449388,2591567,78.9943342776204,73.6298190136581,76.2433150467515,13,258,1056,1114,136,16.03463,13.90664,17.98934,29.2039695243597,63.7658396012952,7,95.8976960083614,93.5388064699288,94.686275682627,6,772827,47.87779,NA,NA,7,2,7.4,1.2,8.9,65.3474578857422,66.2858581542969,64.4499969482422,106.234750251213,0.95771998167038,0.977069973945618,104.732267441038,107.653573948556,12.5263299942017,71.3858349113676,1.0062700510025,72.7385537934052,70.0966183574879,18.0067501068115,6,512792,49.41243,611833,49.7509,NA,NA,NA,3.136,4.886,4.154
SLV,SV,El Salvador,2015,13.2620560855906,7.31663982808265,3.90987992286682,14.4225101470947,41.4348104537844,2591980,79.4739043278868,75.2144011836589,77.2894930972705,13,256,1148,1238,136,15.5062,13.30578,17.52507,28.5774166873057,64.2917607348961,7,93.017363197817,93.5229577724507,93.2771649439764,6,737946,47.84878,24967.4607,74.9521876688085,7,2,8.1,1.2,9.7,NA,NA,NA,104.056527416248,NA,NA,102.624059254264,105.405990103213,12.5052299499512,70.725825383614,NA,72.0438162131663,69.4721159318364,17.1323509216309,6,492295,49.44677,596520,49.71839,19449.3523,54.2804266032036,10557.1914,3.47,4.371,3.998
SLV,SV,El Salvador,2016,17.3918408461345,8.22636745457395,3.82523989677429,13.9301700592041,41.6795171834086,2645808,75.7328529529992,71.6441317339889,73.6349928958738,13,254,1133,1291,138,14.46901,12.19542,16.56343,27.9984943876995,64.7564156847839,7,92.6875010655891,92.4123917495847,92.5461205681988,6,708295,47.94905,25164.9026,74.5300242091936,7,2.1,8.1,1.2,9.9,NA,NA,NA,101.843930228579,NA,NA,100.789083991892,102.835441201904,12.9881000518799,68.2966095615156,NA,69.2825794984198,67.3603159589121,17.2332096099854,6,471071,49.22952,561672,49.49582,19508.6948,54.59288132387,10650.3586,3.847,4.826,4.418
SLV,SV,El Salvador,2017,21.1649037838752,12.3320904754004,3.7252299785614,13.2611303329468,41.2542490430016,2658834,74.1241443683883,70.5629300057457,72.2950732840485,13,257,1006,1253,140,14.54293,12.55795,16.38206,27.4802252212851,65.1496366761361,7,92.8222664856956,91.0443037974683,91.9080936191349,6,675540,48.09294,23987,74.2110309751115,7,2.2,7.4,1.2,9.5,NA,NA,NA,98.3138463687883,NA,NA,97.7321534917016,98.8591633488603,12.7782402038574,66.1074423967185,NA,66.9212075557367,65.3354413650648,16.6263408660889,6,441243,49.15681,526362,49.34364,19254,54.5704788615353,10507,4.003,4.654,4.385
SLV,SV,El Salvador,2018,18.822037933058,11.6173517989302,3.60575008392334,13.0620498657227,41.240864682476,2664932,74.3579196762039,72.7675862390888,73.5405604247969,13,261,828,1152,141,13.19718,11.29931,14.95772,27.0434896899944,65.4569293342278,7,89.8217951279769,89.5492224429677,89.6814972187205,6,660525,48.1231,24642,73.6587939290642,7,2.3,6.3,1.2,8.7,NA,NA,NA,96.8014948340295,NA,NA,96.3862618519877,97.1899260536714,13.2875604629517,66.9325713689265,NA,67.797487363072,66.1129534337082,16.6004600524902,6,429923,49.30743,512998,49.35867,18928,54.6967455621302,10353,3.748,4.187,4.006
SLV,SV,El Salvador,2019,21.6542956570716,14.3640672908615,3.38710999488831,12.1919403076172,41.3901535668799,2732360,NA,NA,NA,13,266,656,1026,141,NA,NA,NA,26.6748281488368,65.6988091655561,7,NA,NA,NA,6,623968,NA,NA,NA,7,2.3,5.2,1.3,7.7,NA,NA,NA,91.6274097482467,NA,NA,91.6569110684737,91.5998557281327,13.8438396453857,64.8486537180759,NA,66.123873218959,63.6423028296048,16.4750709533691,6,NA,NA,477111,NA,NA,NA,NA,4.384,4.019,4.17
SLV,SV,El Salvador,2020,21.9231210286598,14.7803448727515,3.66088008880615,11.194299697876,41.2017367433866,2595893,74.3832847355146,69.7479275354978,71.9986102666551,13,271,525,914,141,NA,NA,NA,26.3333356590365,65.9569342324021,7,83.766373586937,81.1610957527017,82.4190963046398,6,616018,NA,NA,NA,7,2.4,4.3,1.3,6.9,NA,NA,NA,90.6579425663395,NA,NA,90.8669787400039,90.4627329104161,13.9207601547241,65.1837191291627,NA,66.5137094782116,63.9290962124701,16.5619297027588,6,NA,NA,462075,NA,NA,NA,NA,5.423,4.717,5.008
SLV,SV,El Salvador,2021,22.5530273132632,15.7143914717205,3.57766008377075,11.5080699920654,41.1724379863454,2739437,76.1955522881823,70.9225015582797,73.4803772979334,13,274,443,837,140,NA,NA,NA,25.9958408074195,66.2417157632504,7,85.796193511751,81.8621833792266,83.7617194410048,6,601659,NA,NA,NA,7,2.4,3.8,1.3,6.4,NA,NA,NA,89.0818774059816,NA,NA,89.7385452673384,88.4679951414035,12.3213195800781,64.9813787512946,NA,67.7409182456172,62.3841882890526,15.4570503234863,6,NA,NA,450512,NA,NA,NA,NA,4.763,4.022,4.327
SLV,SV,El Salvador,2022,22.474223160722,15.6107219459447,3.25634002685547,11.4042797088623,41.254651042229,2806629,73.3767555465093,65.0763391851377,69.0906162189251,13,274,398,783,136,NA,NA,NA,25.617058623933,66.521310462096,7,82.2841544165114,77.3299445312634,79.718625498008,6,600058,NA,NA,NA,7,2.4,3.5,1.2,6.1,NA,NA,NA,89.1304089502047,NA,NA,89.7438968953104,88.555904551521,12.3009004592896,65.2267824913058,NA,68.410512155513,62.2367215465777,15.2235898971558,6,NA,NA,444514,NA,NA,NA,NA,3.3,2.787,2.999
SLV,SV,El Salvador,2023,22.3276804204188,14.321016042142,3.17218995094299,10.4416399002075,42.4132206028198,2904981,72.3455406529048,64.7802244157597,68.4327192438933,13,273,371,740,131,NA,NA,NA,25.2103928855349,66.789288870462,7,82.5709066081083,79.2145857723297,80.8345580048987,6,608681,NA,22803.3755,74.0343639037124,7,2.4,3.3,1.2,5.9,NA,NA,NA,90.8837213469188,NA,NA,91.0618538582736,90.7164591337176,12.0533800125122,65.5709865566541,NA,68.5344206950006,62.7946557984013,14.7918395996094,6,NA,NA,442494,NA,18675.6252,55.5885004588762,10381.5,3.362,2.719,2.992
SLV,SV,El Salvador,2024,45.5246486933205,8.66362597172731,NA,10.575590133667,42.5142781236848,2951018,76.7404099857926,68.8815404223072,72.6756874727193,NA,NA,NA,NA,NA,NA,NA,NA,24.8061237642969,67.0452603762618,NA,84.2287312334413,81.1327889987108,82.6281692393825,NA,594860,NA,22132,73.5225013555034,NA,NA,NA,NA,NA,NA,NA,NA,89.8804082588561,NA,NA,90.1803320052707,89.5979062015868,11.9195404052734,62.1425847697468,NA,61.1295384065253,63.0897823893933,14.5047702789307,NA,NA,NA,417193,NA,17715,55.3372847869038,9803,3.635,2.985,3.261
SLV,SV,El Salvador,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUR,SR,Suriname,2000,NA,NA,NA,NA,35.1406395117421,150740,NA,NA,NA,12,19,36,55,17,NA,NA,NA,32.9532794984926,62.552266581068,2,NA,NA,NA,6,NA,NA,NA,NA,6,1.8,3.8,1.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,19.523,9.271,12.873
SUR,SR,Suriname,2001,NA,NA,NA,NA,35.3361363246042,157213,NA,NA,NA,12,19,36,56,17,NA,NA,NA,32.3032434882065,62.9007346480749,2,NA,NA,NA,6,64852,48.94529,3253,82.2932662963867,6,1.8,3.7,1.7,6.7,73.949821472168,73.7624206542969,74.1296310424805,107.133178710938,1.0081000328064,1.07254004478455,107.417938232422,106.861610412598,47.9198799133301,69.0101776123047,1.18238997459412,75.541130065918,62.8596115112305,22.1091804504394,6,22262,57.88788,41874,53.09022,2731,62.6876602172852,1712,18.449,8.548,12.047
SUR,SR,Suriname,2002,NA,NA,NA,NA,35.5379829991628,163639,NA,NA,NA,12,18,36,59,17,NA,NA,NA,31.7544101669213,63.1462194757241,2,NA,NA,NA,6,64023,48.66532,3291,85.0805206298828,6,1.8,3.7,1.6,6.7,79.7141799926758,79.3136825561523,80.0957870483398,106.396446228027,0.991110026836395,1.13984000682831,106.091659545898,106.68701171875,47.793758392334,70.4287109375,1.40934002399445,83.0842208862305,58.5057106018066,NA,6,23083,61.04059,42253,57.22671,2791,62.3432502746582,1740,17.316,7.809,11.187
SUR,SR,Suriname,2003,NA,NA,NA,NA,35.7450838524479,170001,NA,NA,NA,12,18,36,62,18,NA,NA,NA,31.2801075008713,63.2978518585072,2,NA,NA,NA,6,NA,NA,NA,NA,6,1.8,3.7,1.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,16.182,7.084,10.336
SUR,SR,Suriname,2004,NA,NA,NA,NA,36.0271493729271,175179,NA,NA,NA,12,18,36,65,18,NA,NA,NA,31.0138872944001,63.3942244266164,2,NA,NA,NA,6,NA,NA,NA,NA,6,1.8,3.7,1.6,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,15.032,6.369,9.49
SUR,SR,Suriname,2005,NA,18.0458507537842,NA,NA,36.3768714161405,179276,NA,NA,NA,12,17,37,66,18,21.25078,20.07075,22.35412,30.9179925382116,63.4717053797087,2,83.5194931030273,68.6388168334961,75.8822326660156,6,65527,48.32054,3520,92.0170516967773,6,1.7,3.8,1.6,7,80.2664489746094,81.4774703979492,79.147346496582,104.257690429688,0.984319984912872,1.11772000789642,102.648643493652,105.808471679688,46.6143684387207,68.3932418823242,1.3388500213623,78.6488189697266,58.7357292175293,20.4242897033691,7,24307,60.61628,45818,55.77066,3296,62.2572784423828,2052,14.911,6.095,9.302
SUR,SR,Suriname,2006,NA,18.0921497344971,NA,NA,36.7220278767668,183522,NA,NA,NA,12,17,37,68,18,18.86693,17.53755,20.11065,30.8239856608704,63.5235058486049,2,90.7654418945312,74.8578186035156,82.6313705444336,6,66121,48.33563,4136,90.9332733154297,6,1.7,3.9,1.6,7.1,76.6209182739258,74.2465972900391,78.8174209594727,102.543380737305,0.992370009422302,1.13182997703552,100.794746398926,104.235191345215,46.8655891418457,69.8493118286133,1.36536002159119,81.0094223022461,59.3201599121094,19.8287906646729,7,26424,60.43748,46725,56.30177,3319,59.1744499206543,1964,14.844,5.833,9.142
SUR,SR,Suriname,2007,NA,21.9034900665283,NA,NA,37.0672498749508,187926,50.0217590332031,28.3146095275879,38.8262596130371,12,17,39,68,18,19.31867,17.64441,20.8562,30.7356087198879,63.5613616162225,2,74.0118637084961,65.4271469116211,69.6428604125977,6,65020,47.87142,4913,91.9194030761719,6,1.7,4,1.5,7.1,77.2352294921875,79.5106964111328,75.1300506591797,98.4763565063477,0.980700016021729,1.12827003002167,95.7516784667969,101.118766784668,45.6228904724121,70.2995910644531,1.37413001060486,81.8407363891602,59.3974304199219,18.3402099609375,7,24523,62.03156,47235,56.55129,3373,59.7391014099121,2015,14.847,5.583,9.017
SUR,SR,Suriname,2008,NA,17.9097805023193,NA,NA,37.4112379161494,192509,47.2264213562012,25.8353691101074,36.2226181030273,12,17,39,68,18,18.10528,16.56891,19.538,30.6308754563789,63.6193323164177,2,85.7553100585938,72.803108215332,79.1749114990234,6,69604,48.25441,4354,93.063850402832,6,1.7,4.1,1.5,7.1,82.8683929443359,85.2973098754883,80.6162567138672,103.520378112793,1.00049996376038,1.1153199672699,101.413093566895,105.565979003906,45.8809814453125,70.8968505859375,1.31358003616333,80.975456237793,61.3594017028809,18.6541690826416,7,25583,61.2008,48134,55.532470000000004,NA,NA,NA,14.808,5.295,8.854
SUR,SR,Suriname,2009,29.7311305999756,15.9999399185181,NA,NA,37.7538193282848,197286,49.8620796203613,23.6524505615234,36.406810760498,12,18,40,66,17,17.90106,15.84985,19.80986,30.4916772142584,63.7128197392047,2,83.9880828857422,74.8192291259766,79.3359603881836,6,71074,48.20187,4620,93.1601715087891,6,1.7,4.2,1.5,7,83.9899368286133,86.2996215820313,81.8414993286133,104.568260192871,1.0011500120163,1.09171998500824,102.31453704834,106.756561279297,45.0643005371094,68.5604400634766,1.25418996810913,76.6016998291016,60.9196701049805,17.6658706665039,7,25324,61.09619,47221,54.43764,3549,68.8644714355469,2444,14.836,5.011,8.72
SUR,SR,Suriname,2010,25.7644901275635,17.8386402130127,NA,NA,38.1000168078859,202286,49.0394515991211,27.7427005767822,38.1471405029297,12,18,41,63,17,17.71178,15.67702,19.59524,30.2994237375051,63.8533940206174,2,83.7272720336914,76.3250885009766,79.9731216430664,6,69817,48.0692,4749,93.2406768798828,6,1.7,4.2,1.5,6.8,74.4047927856445,75.3423309326172,73.5310287475586,102.471636358299,0.996670007705688,1.10539996623993,99.8271752085816,105.03861394729999,1.52435004711151,71.4902572631836,1.28961002826691,80.6175994873047,62.7651596069336,0.781440019607544,7,27607,60.59695,50164,55.11323,3622,69.6024322509766,2521,12.811,3.666,7.15
SUR,SR,Suriname,2011,24.4032192230225,19.2044696807861,NA,NA,38.4450815525092,207535,44.4422416687012,27.7713794708252,35.9562606811523,12,18,41,61,17,18.37182,16.33641,20.26467,30.0490680309958,64.0511731295229,2,82.053108215332,73.6969680786133,77.8148574829102,6,68582,48.18558,4880,93.5245895385742,6,1.6,4.1,1.5,6.5,75.5208129882813,76.5875396728516,74.5283889770508,101.072891797094,1.00103998184204,1.1329300403595,100.721130371094,103.516872858222,1.66911995410919,69.0407867431641,1.35857999324799,79.3585815429688,59.1298904418945,0.800999999046326,7,28279,60.12589,49563,56.3162,3692,71.3434524536133,2634,12.709,4.311,7.54
SUR,SR,Suriname,2012,22.8295707702637,18.0472793579102,NA,NA,38.7899019207384,212991,47.669490814209,26.5560894012451,36.9388084411621,12,18,41,58,17,18.18272,16.38281,19.85068,29.7567863953945,64.2978637939829,2,81.7077484130859,73.0848236083984,77.3334503173828,6,69169,48.09739,5019,93.9430236816406,6,1.6,4.1,1.5,6.2,83.4344711303711,86.3203811645508,80.7490081787109,102.775590258689,0.99702000617981,1.13277995586395,99.9426743905383,105.524489855667,1.43176996707916,69.1272811889648,1.3583300113678,79.1286087036133,59.4821090698242,0.82762998342514,7,29505,59.78648,50868,56.19643,4076,71.0009765625,2894,12.671,5.203,8.1
SUR,SR,Suriname,2013,23.1062507629394,17.7811393737793,NA,NA,39.1291820073635,218645,51.8255004882812,28.2055892944336,39.8358993530273,12,19,42,55,17,17.1976,15.28853,18.99862,29.4311272011529,64.5829672067766,2,82.2731323242188,71.440788269043,76.7774963378906,6,68467,48.54386,5114,94.3097381591797,6,1.7,4,1.5,6,88.4875183105469,91.1042633056641,86.0525283813477,105.284141540527,1.01486003398895,1.14540994167328,103.779441833496,106.744232177734,1.51450002193451,69.1293334960938,1.35335004329681,78.6872406005859,59.8820190429688,0.838630020618439,7,30780,60.2924,52109,55.97306,4086,72.3935394287109,2958,11.149,3.676,6.6
SUR,SR,Suriname,2014,23.177059173584,17.6755599975586,NA,NA,39.4626644927343,224478,54.7697410583496,29.1319007873535,41.7649688720703,12,19,42,53,17,17.77223,16.09504,19.35804,29.0725320791904,64.8871253951784,2,87.1735229492188,74.778678894043,80.8827362060547,6,68614,48.59984,5263,94.470832824707,6,1.7,4,1.5,5.8,87.7850875854492,89.47998046875,86.2081680297852,106.412658691406,1.01701998710632,1.15494000911713,105.021308898926,107.762542724609,1.52499997615814,67.3043899536133,1.37687003612518,76.9391174316406,57.9617004394531,0.778230011463165,7,31080,60.61776,51784,56.278,4203,73.0906524658203,3072,12.068,3.597,6.94
SUR,SR,Suriname,2015,24.2330703735352,15.8375902175903,5.53479610522553,11.3765989907288,39.79050321752,230457,56.3216285705566,31.0716800689697,43.5139389038086,12,19,43,53,17,18.58706,17.46045,19.64517,28.6859103858659,65.1878265623845,2,88.5116500854492,78.4952011108398,83.425163269043,6,70556,48.43231,5392,94.4918397626113,6,1.7,4,1.5,5.7,87.2585830688477,89.8624420166016,84.8358383178711,109.042251586914,1.01013004779816,1.1340399980545,107.247756958008,110.783203125,1.52250003814697,70.1560287475586,1.32175004482269,78.6041488647461,61.9578094482422,0.900929987430573,7,32284,61.24706,54721,55.17991,4569,NA,NA,11.493,4.396,7.22
SUR,SR,Suriname,2016,NA,14.8247604370117,5.64051904970974,16.0754186091418,40.1270815630271,236541,50.0530586242676,28.2941093444824,39.015251159668,12,19,44,54,17,17.84294,16.17494,19.39807,28.2817558957188,65.468722618361,2,89.5188369750977,77.2949523925781,83.3164901733398,6,70859,48.2492,5366,94.8378680581439,6,1.7,4,1.5,5.6,89.6760025024414,91.5382308959961,87.943000793457,107.464701154132,1.00279998779297,NA,105.331567437706,109.533910965043,1.76266002655029,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,11.192,5.722,7.917
SUR,SR,Suriname,2017,NA,19.0626106262207,5.45861311514349,17.3235780033042,40.3464687479199,240368,53.8488807678223,28.5419532324622,41.0831108093262,12,19,46,56,17,17.19233,15.4018,18.86378,27.8819059040311,65.7094421041816,2,84.3170318603516,77.9050674438477,81.063117980957,6,67515,48.28018,5152,95.1281055900621,6,1.7,4.1,1.6,5.6,90.381217956543,90.855110168457,89.9401168823242,102.176248921713,1.00379002094269,NA,101.841552734375,104.456035767511,1.84223997592926,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,11.159,5.704,7.905
SUR,SR,Suriname,2018,NA,19.0972194671631,4.92259355761269,14.7241725175527,40.7595412671555,244674,52.280891418457,29.37380027771,40.6601181030273,12,19,47,58,17,16.0393,14.23705,17.71207,27.5121035841621,65.9011279998332,2,83.0090789794922,77.0724716186523,79.9963531494141,6,66721,48.1371,5053,95.1316049871364,6,1.8,4.2,1.6,5.7,86.1577911376953,86.3712463378906,85.9591217041016,100.726147342995,0.997619986534119,NA,98.3373723120341,103.040932195832,1.78016996383667,74.745979309082,NA,NA,NA,1.15737998485565,7,32996,NA,58408,NA,NA,NA,NA,11.01,5.621,7.817
SUR,SR,Suriname,2019,NA,17.5571804046631,6.77857289012664,15.2769886363636,40.9251365526346,248439,57.7008094787598,30.5093803405762,43.8991203308105,12,20,48,60,19,NA,NA,NA,27.1645250326858,66.0642358130505,2,85.4568862915039,74.8617324829102,82.9409634190511,6,67193,NA,5257,95.1493247099106,6,1.8,4.3,1.6,5.8,94.1855010986328,96.6653594970703,91.8780822753906,101.246120001205,0.998709976673126,NA,98.9372454136167,103.485095654753,41.0113410949707,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,10.914,5.566,7.755
SUR,SR,Suriname,2020,NA,16.831729888916,4.58425708265782,13.9423454559736,40.8803991640278,235893,54.5726585388184,30.906120300293,42.5649490356445,12,20,48,62,19,NA,NA,NA,26.8331002022647,66.1833381919318,2,89.4640197753906,79.0288162231445,86.4046973803071,6,65090,NA,5260,95.4562737642586,6,1.8,4.3,1.7,5.8,88.3974533081055,91.7433929443359,85.2847366333008,102.277236938477,0.999650001525879,NA,100.226448059082,104.262191772461,39.9055213928223,73.11669921875,NA,NA,NA,14.086199760437,7,NA,NA,56566,NA,5014,NA,NA,12.434,6.58,8.973
SUR,SR,Suriname,2021,NA,21.7833404541016,4.13154972947739,11.7829457364341,41.0904772544833,241674,53.1467208862305,31.7162094116211,42.2728118896484,12,20,47,63,19,NA,NA,NA,26.5425735075158,66.2930331317892,2,80.3161163330078,70.3255615234375,75.2395629882812,6,63079,NA,5066,95.5191472562179,6,1.8,4.3,1.7,5.8,78.1529693603516,80.1277618408203,76.3162689208984,94.8813212598899,0.990209996700287,1.08537995815277,92.518504924451,97.1676334793418,40.2431907653809,65.6294708251953,1.21747994422913,70.7176818847656,60.6895790100098,15.843469619751,7,NA,NA,50494,NA,4315,NA,NA,11.95,6.443,8.706
SUR,SR,Suriname,2022,NA,NA,3.43460841988051,10.9554367201426,41.3679308701126,245451,NA,NA,NA,12,20,47,65,19,NA,NA,NA,26.2550468255548,66.3893453408733,2,NA,NA,NA,6,63313.5957829658,NA,NA,NA,6,1.8,4.3,1.7,5.8,NA,NA,NA,95.2972632875249,NA,NA,86.1461251931538,104.152442762051,NA,77.7318215623084,NA,77.5019176074373,77.9549690257692,NA,7,NA,NA,59576,NA,NA,NA,NA,11.197,5.699,7.973
SUR,SR,Suriname,2023,NA,NA,2.86623341491363,7.53629215182217,41.6499695444491,249544,NA,NA,NA,12,20,45,63,17,NA,NA,NA,25.9463559373241,66.4321514551127,2,NA,NA,NA,6,64818,NA,NA,NA,6,1.8,4.2,1.6,5.7,NA,NA,NA,64.1794204711914,NA,NA,25.7766494750977,101.321182250977,33.7503509521484,76.1109237670898,NA,NA,NA,16.4598693847656,7,NA,NA,61820.5076130158,NA,4520,NA,NA,10.81,5.478,7.699
SUR,SR,Suriname,2024,NA,NA,NA,8.5530042989969,41.9913692632375,253976,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,25.6391948060546,66.4615222143937,2,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,10.681,5.406,7.621
SUR,SR,Suriname,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SXM,SX,Sint Maarten (Dutch part),2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,25.9963930004712,71.0351438737875,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SXM,SX,Sint Maarten (Dutch part),2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,25.8559526134219,71.1335676625659,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SXM,SX,Sint Maarten (Dutch part),2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,25.4792396763618,71.4232651281472,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SXM,SX,Sint Maarten (Dutch part),2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,24.9992019663549,71.7671657037061,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SXM,SX,Sint Maarten (Dutch part),2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,24.5503313348059,72.0889870621647,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
