iso3c,iso2c,country,year,sh_tbs_incd,sh_sta_mmrt,sh_dyn_mort,dc_dac_jpnl_cd,dc_dac_korl_cd,dc_dac_espl_cd,dc_dac_totl_cd,dc_dac_gbrl_cd,dc_dac_usal_cd,sm_pop_netm,dt_oda_alld_kd,dt_oda_alld_cd,dt_oda_odat_kd,dt_nfl_undp_cd,sh_dyn_aids_zs,se_prm_cmpt_zs,se_enr_prsc_fm_zs,bx_grt_tech_cd_wd,sl_emp_vuln_zs
MAF,MF,St. Martin (French part),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,-357,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,-359,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,-470,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,-545,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,-661,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,-731,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-825,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,-951,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1764,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2682,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2853,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1209,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1697,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1424,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,MX,Mexico,2000,37,56,28.1,-92580001.8310547,79999.9982118607,-11350000.3814697,-64080002.7083605,5659999.84741211,23809999.4659424,-356433,14114191.0552979,-40460056.3049316,14114191.0552979,649999.976158142,0.2,96.747428894043,0.989459991455078,105320000,28.6556583715149
MEX,MX,Mexico,2001,36,55,26.8,-11119999.8855591,150000.005960464,-9220000.26702881,61259998.8859147,1299999.95231628,41819999.6948242,-378348,175679244.995117,98935539.2456055,175679244.995117,479999.989271164,0.2,97.5215225219727,0.996200025081635,114690000,28.9205645916625
MEX,MX,Mexico,2002,33,55,25.7,-6619999.88555908,109999.999403954,-12000000,98640001.4236569,2599999.90463257,83970001.2207031,-379812,223816955.566406,135553359.985352,223816955.566406,790000.021457672,0.2,98.7117385864258,1.00137996673584,171270000,28.9291909210766
MEX,MX,Mexico,2003,34,54,24.6,11300000.1907349,170000.001788139,-26530000.6866455,79530000.6028266,-3640000.10490417,57490001.6784668,-369183,167543869.018555,115640556.335449,167543869.018555,740000.009536743,0.2,98.2566299438477,1.00969004631042,149620000,29.161819871507
MEX,MX,Mexico,2004,26,53,23.6,13010000.2288818,1610000.01430511,-28309999.4659424,93880001.5226006,150000.005960464,42770000.4577637,-346912,178822204.589844,135934234.619141,178822204.589844,810000.002384186,0.2,99.7613067626953,1.00506997108459,126660000,28.7294860397438
MEX,MX,Mexico,2005,31,52,22.7,11810000.4196167,720000.028610229,-24469999.3133545,168169994.57404,-9670000.07629395,128399993.896484,-310278,279175994.873047,200000900.268555,279175994.873047,959999.978542328,0.3,100.493301391602,1.00454998016357,141980000,28.6988275313931
MEX,MX,Mexico,2006,29,51,21.9,21399999.6185303,330000.013113022,-23100000.3814697,226570002.947003,NA,153520004.272461,-244140,328369720.458984,245900299.072266,328369720.458984,1139999.98569489,0.3,100.936187744141,1.00862002372742,190900000,27.6392315403137
MEX,MX,Mexico,2007,28,50,21.1,-45209999.0844727,349999.994039536,-17149999.6185303,90460002.2360682,2299999.95231628,83610000.6103516,-105524,161600448.608398,112459197.998047,161600448.608398,1049999.95231628,0.3,101.777313232422,1.01373994350433,103920000,27.6258854803049
MEX,MX,Mexico,2008,28,51,20.4,-54689998.626709,899999.976158142,-15069999.6948242,127120003.145188,6750000,102529998.779297,-50347,205120147.705078,148297958.374023,205120147.705078,280000.001192093,0.3,101.216407775879,1.01976001262665,130910000,27.1293986726867
MEX,MX,Mexico,2009,27,51,19.8,-30709999.0844727,790000.021457672,-14510000.2288818,165009994.516149,11640000.3433228,129429992.675781,-30809,253522308.349609,186676971.435547,253522308.349609,189999.997615814,0.3,99.7480926513672,1.0246000289917,146390000,28.10971298329
MEX,MX,Mexico,2010,28,50,19.1,-46729999.5422363,550000.011920929,5260000.22888184,428150006.82883,9409999.84741211,205029998.779297,-40845,532893859.863281,435970001.220703,532893859.863281,150000.005960464,0.3,100.050811767578,1.02506005764008,114240000,27.1323174816299
MEX,MX,Mexico,2011,27,47,18.5,-50299999.2370605,529999.971389771,-21750000,932600000.862032,5760000.22888184,372109985.351563,-37826,1092605346.67969,967016723.632813,1092605346.67969,29999.9993294477,0.3,100.186973571777,1.02425003051758,108830000,27.0383943361546
MEX,MX,Mexico,2012,26,46,17.9,-49509998.3215332,270000.010728836,-839999.973773956,367011791.268363,5889999.8664856,210940002.441406,-128485,506163726.806641,407930389.404297,506163726.806641,10293.9996868372,0.3,106.491287231445,1.02397000789642,119742279,26.5915706565839
MEX,MX,Mexico,2013,26,45,17.3,-38779998.7792969,397754.013538361,29999.9993294477,506308176.966384,8952058.79211426,217809997.558594,-120058,636286010.742188,562386230.46875,636286010.742188,NA,0.3,110.180541992188,1.02079999446869,119398043,26.6149635386733
MEX,MX,Mexico,2014,25,44,16.8,-36380001.0681152,814540.982246399,-234437.003731728,750962131.766108,-1578323.96030426,229100006.103516,-228816,888241027.832031,814892395.019531,888241027.832031,16116.0007119179,0.4,111.539886474609,1.02283000946045,126924145,26.1286776395464
MEX,MX,Mexico,2015,25,43,16.2,-125870002.746582,384039.014577866,-1657762.05062866,267039860.368706,19750890.7318115,254040603.637695,-291044,432393554.6875,321074615.478516,432393554.6875,139437.00492382,0.4,105.99284362793,1.02982997894287,108245750,25.8734166652499
MEX,MX,Mexico,2016,25,43,15.7,6159999.84741211,333701.997995377,-799672.00756073,763271324.992645,15472556.1141968,135482208.251953,-304472,966145080.566406,809336181.640625,966145080.566406,184919.998049736,0.4,104.702178955078,1.03638005256653,114426291,25.368150093206
MEX,MX,Mexico,2017,25,44,15.2,8818297.38616943,1622127.05612183,55831.9985866547,706525670.433882,17109861.3739014,185842880.249023,-227499,877911682.128906,754608337.402344,877911682.128906,198832.005262375,0.4,104.324859619141,1.0391800403595,122237578,25.01057468159
MEX,MX,Mexico,2018,26,44,14.7,7463287.83035278,665596.008300781,-502745.985984802,507811521.618044,21957464.2181396,232664154.052734,-175356,624031677.246094,549208068.847656,624031677.246094,250180.006027222,0.4,102.369117736816,1.04627001285553,119788124,24.9522096359473
MEX,MX,Mexico,2019,26,43,14.2,8718415.26031494,1428390.97976685,3155699.0146637,501579145.809461,31035711.2884521,157945922.851563,-169628,601272705.078125,526257812.5,601272705.078125,360000.014305115,0.4,102.47265625,1.05191004276276,114739050,25.2923719558328
MEX,MX,Mexico,2020,26,61,13.8,112780639.648438,2398844.95735168,5476151.94320679,772159182.873089,44843513.4887695,173994964.599609,-147456,832834350.585938,794995605.46875,832834350.585938,331656.008958817,0.4,102.597717285156,1.05410003662109,109562838,25.6061584665131
MEX,MX,Mexico,2021,27,104,13.3,5099469.18487549,1396859.04979706,5008378.02886963,531619046.322536,28011556.6253662,152591339.111328,-122791,579057067.871094,564826477.050781,579057067.871094,449557.0063591,0.4,102.820198059082,NA,107529960,26.9162365538204
MEX,MX,Mexico,2022,27,45,12.9,23026569.3664551,7008561.13433838,12607069.0155029,460477021.347731,8277170.18127441,166501083.374023,-108438,522471801.757813,496684570.3125,522471801.757813,513984.024524689,0.4,102.239273071289,NA,105025730,26.7121637679536
MEX,MX,Mexico,2023,28,42,12.5,4806622.98202515,986850.97694397,6370808.12454224,411267221.715651,5418404.10232544,231432266.235352,-101044,451662292.480469,451662292.480469,451662292.480469,NA,0.4,103.764976501465,NA,104197457,26.1101792283655
MEX,MX,Mexico,2024,28,NA,NA,NA,NA,NA,NA,NA,NA,-104581,NA,NA,NA,NA,0.5,NA,NA,NA,25.3176786585274
MEX,MX,Mexico,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NIC,NI,Nicaragua,2000,125,213,38.2,76470001.2207031,219999.998807907,19670000.0762939,368839995.190501,1730000.01907349,72769996.6430664,-42087,776400390.625,501933776.855469,776400390.625,2759999.99046326,NA,65.5119476318359,1.06800997257233,113570000,39.6669896935901
NIC,NI,Nicaragua,2001,120,194,36.2,61950000.7629395,39999.9991059303,399470001.220703,745899997.137487,949999.988079071,100559997.558594,-43837,1441384765.625,825074096.679688,1441384765.625,1509999.99046326,NA,66.3999481201172,1.06700003147125,135940000,39.5116082434436
NIC,NI,Nicaragua,2002,98,170,34.3,31420000.0762939,2250000,22290000.9155273,323250004.939735,360000.014305115,66720001.2207031,-44906,659734863.28125,416045013.427734,659734863.28125,2210000.03814697,NA,74.3582992553711,1.05313003063202,107390000,40.2986986964387
NIC,NI,Nicaragua,2003,102,154,32.6,24379999.1607666,4260000.22888184,72669998.1689453,578679996.795953,2730000.01907349,69629997.253418,-44931,1027049560.54688,737344238.28125,1027049560.54688,2299999.95231628,NA,74.2513732910156,NA,99610000,41.1731007924637
NIC,NI,Nicaragua,2004,94,140,31,29930000.3051758,319999.992847443,207690002.441406,917919992.431998,13399999.6185303,69650001.5258789,-44222,1389419189.45313,1104911865.23438,1389419189.45313,2880000.11444092,NA,75.2914886474609,1.04005002975464,97650000,41.9068252950596
NIC,NI,Nicaragua,2005,77,124,29.5,49229999.5422363,500000,60080001.8310547,563839997.470379,6139999.8664856,102610000.610352,-33280,809561157.226563,656351684.570313,809561157.226563,3250000,NA,79.3535995483398,1.03825998306274,100230000,42.6697810118623
NIC,NI,Nicaragua,2006,75,113,28.1,35930000.3051758,5610000.1335144,36580001.8310547,479070001.9449,9260000.22888184,67529998.7792969,-32274,744580627.441406,623847351.074219,744580627.441406,3069999.9332428,NA,79.4421768188477,1.0378999710083,110650000,42.4252250484436
NIC,NI,Nicaragua,2007,80,106,26.8,30639999.3896484,9079999.92370605,115120002.746582,622539996.832609,-6860000.1335144,76529998.7792969,-31357,801193115.234375,729804199.21875,801193115.234375,2029999.97138977,NA,79.82861328125,1.04186999797821,85469304,42.1378397270787
NIC,NI,Nicaragua,2008,76,101,25.5,43770000.4577637,9069999.69482422,125360000.610352,578099998.652936,10659999.8474121,103529998.779297,-30675,691005981.445313,662229187.011719,691005981.445313,2740000.00953674,NA,78.2820587158203,1.04219996929169,108362889,41.8055402687
NIC,NI,Nicaragua,2009,69,99,24.4,17389999.3896484,14840000.1525879,142369995.117188,521269992.617891,7059999.94277954,89339996.3378906,-29913,713336425.78125,661431945.800781,713336425.78125,2410000.08583069,NA,NA,NA,111478119,41.7871937860057
NIC,NI,Nicaragua,2010,70,96,23.3,34369998.9318848,5599999.90463257,106180000.305176,411969998.536632,7250000,49360000.6103516,-29081,482813232.421875,459329986.572266,482813232.421875,2230000.01907349,NA,82.8093414306641,1.03515994548798,98630000,41.6199881908991
NIC,NI,Nicaragua,2011,74,93,22.2,19979999.5422363,3950000.04768372,64610000.6103516,374859999.738634,29999.9993294477,59590000.1525879,-28221,532340576.171875,536584899.902344,532340576.171875,1750000,NA,NA,NA,79103171,41.342207128488
NIC,NI,Nicaragua,2012,74,88,21.3,40580001.8310547,1659999.9666214,19379999.1607666,278566910.98772,18069999.6948242,43880001.0681152,-27389,549503723.144531,532323852.539063,549503723.144531,1715993.04676056,NA,NA,NA,75323272,41.0628956316593
NIC,NI,Nicaragua,2013,70,86,20.3,19120000.8392334,6631690.02532959,27540000.9155273,240813698.908314,81536.0024571419,39259998.3215332,-26587,503551696.777344,495796325.683594,503551696.777344,1573240.9954071,NA,NA,NA,57889513,40.8057415138236
NIC,NI,Nicaragua,2014,65,83,19.4,13109999.6566772,19197919.8455811,14995002.746582,193206903.06928,121324.002742767,25680000.3051758,-25570,442019622.802734,432171966.552734,442019622.802734,1757431.98394775,NA,NA,NA,57039507,40.546603155565
NIC,NI,Nicaragua,2015,59,81,18.6,16469999.3133545,10434089.6606445,9177221.29821777,198491534.960689,244234.994053841,40939895.6298828,-24353,528896972.65625,457921081.542969,528896972.65625,1469110.96572876,NA,NA,NA,37905630,40.2399933517706
NIC,NI,Nicaragua,2016,54,77,17.8,22569999.6948242,25218187.3321533,11698491.0964966,234830309.034121,21560.0002557039,43180744.1711426,-23076,495481384.277344,430980285.644531,495481384.277344,-29207.0005089045,NA,NA,NA,46594224,39.9671135390233
NIC,NI,Nicaragua,2017,51,72,17.1,15314587.5930786,35555763.2446289,12300544.7387695,205302064.051968,336679.995059967,50999141.6931152,-21849,632681213.378906,562592102.050781,632681213.378906,NA,NA,NA,NA,50960231,39.6919257511583
NIC,NI,Nicaragua,2018,46,67,16.4,12542945.8618164,45292495.7275391,13937111.8545532,224301933.229901,488045.006990433,44566699.9816895,-20742,379402008.056641,353860992.431641,379402008.056641,NA,NA,NA,NA,34910910,39.5784855634116
NIC,NI,Nicaragua,2019,49,69,15.7,16325983.0474854,43533496.8566895,17345600.1281738,203825992.464496,419346.988201141,30922393.7988281,-19730,424264099.121094,388128753.662109,424264099.121094,NA,NA,NA,NA,22730551,39.5837231735532
NIC,NI,Nicaragua,2020,47,87,15.1,5768283.84399414,17807645.7977295,16299293.5180664,198703538.430069,418641.000986099,30910263.0615234,-10383,497604339.599609,460904174.804688,497604339.599609,NA,NA,NA,NA,28052839,40.2716359278103
NIC,NI,Nicaragua,2021,46,124,14.5,17177011.4898682,20329986.5722656,29972015.3808594,222858477.01045,571161.985397339,40296459.197998,-10383,765468750,754050720.214844,765468750,NA,NA,NA,NA,26060880,39.7963349559465
NIC,NI,Nicaragua,2022,45,61,13.9,4501805.78231812,26806098.9379883,15882653.2363892,161999067.106284,485801.011323929,31638370.513916,-7996,1182541992.1875,1127424682.61719,1182541992.1875,NA,NA,81.7195205688477,NA,18451444,39.6154533672968
NIC,NI,Nicaragua,2023,44,60,13.4,10905511.8560791,3984318.97163391,11533143.9971924,169957498.608157,NA,34097694.3969727,-7996,581782470.703125,581782470.703125,581782470.703125,NA,NA,NA,NA,17162418,39.3262430869109
NIC,NI,Nicaragua,2024,43,NA,NA,NA,NA,NA,NA,NA,NA,-8189,NA,NA,NA,NA,NA,NA,NA,NA,39.0890494572569
NIC,NI,Nicaragua,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAN,PA,Panama,2000,71,64,25.6,3009999.99046326,8090000.15258789,12949999.8092651,22950000.3065914,379999.995231628,-8779999.73297119,2602,43332542.4194336,26945899.9633789,43332542.4194336,19999.9995529652,0.7,91.5460662841797,1.00347995758057,22500000,34.4057118159452
PAN,PA,Panama,2001,99,62,24.9,3500000,10460000.038147,7289999.96185303,30549999.9020249,319999.992847443,769999.980926514,2856,56228168.4875488,34818599.7009277,56228168.4875488,200000.002980232,0.7,91.3161163330078,1.00603997707367,23880000,34.8894989704873
PAN,PA,Panama,2002,87,59,24.1,5300000.19073486,509999.990463257,5860000.1335144,25230000.0712275,180000.007152557,5989999.77111816,3099,45195365.9057617,29776933.6700439,45195365.9057617,209999.993443489,0.8,91.4304122924805,1.00331997871399,28910000,35.3216508149564
PAN,PA,Panama,2003,85,58,23.3,8369999.88555908,280000.001192093,8079999.92370605,33419999.6478856,50000.0007450581,10489999.7711182,3352,48341678.6193848,36536933.8989258,48341678.6193848,400000.005960464,0.8,NA,NA,32970000,35.7060459548453
PAN,PA,Panama,2004,86,57,22.5,6210000.03814697,419999.986886978,6599999.90463257,27489999.8791516,39999.9991059303,9329999.92370605,3596,38558654.7851563,30966667.175293,38558654.7851563,550000.011920929,0.8,92.7551574707031,1.00558996200562,30360000,35.3777012615837
PAN,PA,Panama,2005,79,57,21.7,2109999.89509583,589999.973773956,4489999.77111816,24539999.7718632,50000.0007450581,7500000,3843,35839218.1396484,28440700.5310059,35839218.1396484,720000.028610229,0.8,92.667106628418,1.00334000587463,24910000,35.0705652607641
PAN,PA,Panama,2006,76,56,21,2089999.91416931,430000.007152557,6429999.82833862,32449999.4963407,-10710000.038147,18729999.5422363,4087,51696826.9348145,38805698.3947754,51696826.9348145,819999.992847443,0.8,90.8496780395508,1.00815999507904,36030000,34.733102439688
PAN,PA,Panama,2007,72,55,20.3,1980000.01907349,1929999.94754791,10600000.3814697,-134519998.183474,-162279998.779297,7280000.20980835,4330,-111400314.331055,-127665969.848633,-111400314.331055,850000.023841858,0.9,95.5436019897461,1.0045599937439,14880000,32.3873455972921
PAN,PA,Panama,2008,71,55,19.7,4110000.1335144,-119999.997317791,7440000.05722046,30109999.9230355,39999.9991059303,13659999.8474121,4568,39558403.0151367,35439998.626709,39558403.0151367,930000.007152557,0.9,99.0826187133789,1.00504994392395,16360000,27.2710448427256
PAN,PA,Panama,2009,64,55,19.1,33509998.3215332,-340000.003576279,6269999.98092651,60809998.1509149,70000.0002980232,16659999.8474121,4765,63258640.2893066,66546676.6357422,63258640.2893066,579999.983310699,0.9,99.3293228149414,1.0064400434494,19320000,32.9903160583164
PAN,PA,Panama,2010,62,56,18.6,101830001.831055,-409999.996423721,5869999.88555908,122410001.119599,39999.9991059303,8979999.54223633,4953,96787414.5507813,126830001.831055,96787414.5507813,529999.971389771,0.9,95.2158521717417,1.0006799697876,18110000,32.6841498302018
