iso3c,iso2c,country,year,social_development_sp_ado_tfrt,social_development_sl_tlf_acti_1524_fe_zs,social_development_sl_tlf_acti_1524_ma_zs,social_development_sl_tlf_acti_1524_zs,social_development_sl_tlf_acti_fe_zs,social_development_sl_tlf_cact_fe_zs,social_development_sl_tlf_cact_ma_zs,social_development_sg_gen_parl_zs,social_development_sh_hiv_1524_fe_zs,social_development_sh_hiv_1524_ma_zs,social_development_sl_tlf_acti_ma_zs,social_development_sl_tlf_acti_zs,social_development_sp_dyn_le00_fe_in,social_development_sp_dyn_le00_ma_in,social_development_se_enr_prim_fm_zs,social_development_se_enr_prsc_fm_zs,social_development_sl_emp_vuln_fe_zs,social_development_sl_emp_vuln_ma_zs,social_development_sl_uem_totl_fe_zs,social_development_sl_uem_totl_ma_zs,infrastructure_er_h2o_fwag_zs,infrastructure_er_h2o_fwdm_zs,infrastructure_er_h2o_fwin_zs,infrastructure_er_h2o_fwtl_k3,infrastructure_er_h2o_fwtl_zs,infrastructure_is_shp_good_tu,infrastructure_eg_elc_coal_zs,infrastructure_eg_elc_hyro_zs,infrastructure_eg_elc_ngas_zs,infrastructure_eg_elc_nucl_zs,infrastructure_eg_elc_petr_zs,infrastructure_eg_use_elec_kh_pc,infrastructure_it_net_bbnd,infrastructure_it_net_bbnd_p2,infrastructure_bx_gsr_ccis_cd,infrastructure_bx_gsr_ccis_zs,infrastructure_it_mlt_main,infrastructure_it_mlt_main_p2,infrastructure_it_net_user_zs,infrastructure_is_shp_gcnw_xq,infrastructure_it_cel_sets,infrastructure_it_cel_sets_p2,infrastructure_er_h2o_intr_k3,infrastructure_er_h2o_intr_pc,infrastructure_it_net_secr,infrastructure_it_net_secr_p6
ECU,EC,Ecuador,2020,62.63,30.517,48.535,39.678,51.331,48.146,71.932,39.4160583941606,0.1,0.2,75.359,63.349,75.876,68.607,1.02111995220184,1.02296996116638,61.6684636906573,45.5501140407986,7.355,5.289,81.4277072,13.0369026,5.5353902,9.9158,2.24136528028933,2517104,0,77.8705837173579,3.81144393241167,0,16.439452124936,1467.10957699062,2371300,13.5147,82485792.0941048,4.06086350732429,2063040,11.8,70.7,38.0043442688,15485400,88.2555,442.4,25213.6305205754,6711,382.4789204873
GRD,GD,Grenada,2020,30.369,NA,NA,NA,NA,NA,NA,46.6666666666667,NA,NA,NA,NA,78.207,72.168,NA,NA,NA,NA,NA,NA,14.89361702,85.10638298,0,0.0141,7.05,NA,0,0,0,0,98.0325704225352,NA,31952,27.4641,5504103.7037037,1.37579087969741,19315,16.6,67.3637,6.2074447353,118760,102.079,0.2,1719.08441564023,65,558.702435083075
GTM,GT,Guatemala,2020,72.461,30.572,66.899,48.92,37.917,36.358,78.21,19.375,0.1,0.1,79.911,58.618,73.169,66.954,0.981639981269836,0.980570018291473,47.176814113488,33.4342197747977,3.715,2.588,56.73716194,25.11958124,18.14325682,3.3241,3.04404761904762,1577456,19.5498248490721,43.0647685771782,0.0372661548781397,0,10.2705522844153,679.252131304795,612000,3.52589,668877420,25.8619177133689,2272470,13.1,47.5123,31.2345871064,20390700,117.476,109.2,6291.29200496044,1798,103.587390338085
GUY,GY,Guyana,2020,74.211,36.268,50.82,43.608,43.103,40.028,62.21,35.7142857142857,0.4,0.2,65.556,53.981,71.884,63.99,NA,NA,29.8404912949188,27.4369569096874,16.744,14.351,94.34484668,4.243095452,1.412057867,1.4447,0.599460580912863,58376.5,0,8.32202924361076e-4,0,0,92.7739820077728,NA,95000,11.765,341910,0.186853666580263,125000,15.5,62.954,8.2148786049,856000,106.009,241,298459.034949429,48,59.4441231434548
HND,HN,Honduras,2020,84.334,43.18,65.11,54.378,49.084,47.552,73.02,21.09375,0.1,0.1,74.28,61.756,73.814,68.172,NA,NA,48.1820892456152,29.2391149492049,14.086,8.961,73.30429372,19.60174238,7.093963908,1.607,1.77255680564747,700066,0.533702312710022,26.6851156355011,0,0,43.9513737892864,676.901549857505,396916,3.92223,153345181.054353,7.75543809551291,531763,5.25,45.2483,11.9877307171,6960650,68.7836,90.66,8958.8167168002,985,97.335478337174
HTI,HT,Haiti,2020,52.578,31.121,38.818,34.98,63.286,61.392,69.176,NA,0.8,0.4,69.759,66.497,67.03,60.707,NA,NA,84.4962928052519,67.285756894589,18.593,12.753,83.37931034,13.10344828,3.517241379,1.45,11.1478434689014,177042.75,0,13.9105058365759,0,0,85.7003891050584,77.7313958708798,31000,0.275706,2000000,1.50660434299622,6000,0.0534,NA,9.2595097607,7319000,65.0934,13.007,1156.81037310359,87,7.73756457753609
JAM,JM,Jamaica,2020,36.813,30.133,38.628,34.454,61.928,57.579,72.332,28.5714285714286,0.5,0.4,75.001,68.42,74.014,68.925,NA,NA,29.5002167117602,38.8871498717401,7.436,5.732,21.36732608,72.20806744,6.424606479,1.195555204,11.0464307862885,1631011,0,3.17946302402261,58.4314649081488,0,28.403203014602,1094.06059689714,385603,13.622,127564045.97738,6.38187948781067,436249,15.4,76.384,35.2013871713,2873260,101.502,10.823,3823.38322254365,475,167.800705045573
KNA,KN,St. Kitts and Nevis,2020,38.711,NA,NA,NA,NA,NA,NA,25,0.1,0.6,NA,NA,75.384,67.464,NA,NA,NA,NA,NA,NA,1.282051282,98.71794872,0,0.0122,50.8333333333333,13560.375,0,0,0,0,95.5853471095551,NA,21540,45.9569,3848434.81481481,1.17852934424901,16044,34.2,70.2753,5.0658437666,62525,133.401,0.024,512.054619159377,331,7062.08662257307
LCA,LC,St. Lucia,2020,29.294,45.885,45.548,45.714,54.502,49.332,58.276,16.6666666666667,0.1,0.1,62.014,58.257,76.195,68.763,1.02502000331879,1.00592994689941,18.0697994795653,28.2819465660754,27.906,22.887,70.86247086,29.13752914,0,0.0429,14.3,NA,0,0,0,0,97.2494831331292,NA,35601,19.9725,8661968.51851852,2.21908721375497,14944,8.38,62.064,5.6217920814,145931,81.8687,0.3,1683.02945301543,69,387.096774193548
MAF,MF,St. Martin (French part),2020,16.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.851,76.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,99.3149133733439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,471.905870509029
MEX,MX,Mexico,2020,62.577,28.668,51.201,40.03,45.097,41.704,72.492,48.2,0.1,0.3,76.588,60.241,74.109,66.89,1.00940001010895,1.05410003662109,26.9613331530323,24.7502399570286,4.088,4.661,75.7437352,14.70161254,9.553535534,89.548,21.8943765281174,6487264,5.23870718625375,8.16304367499864,54.242610725986,3.37200673315354,13.8988940976307,2354.26835282225,22509400,17.7521,1289591949,4.51911221083939,24500500,19.3,71.4902,48.4002409425,122898000,96.9237,409,3225.57611510256,41615,328.196454841059
NIC,NI,Nicaragua,2020,96.514,29.671,71.051,50.617,50.797,48.018,81.73,47.2527472527472,NA,NA,83.591,66.866,74.03,67.603,0.993812501430511,NA,46.4739120932125,33.5545238832147,6.057,6.292,85.04495457,14.90640348,0.04866562,1.27302,0.814941425004801,172798,0,15.1411237140596,0,0,30.0712213136376,581.088324359086,290351,4.42253,187600000,19.8245799429356,224124,3.41,42.2037,9.4057006173,5962190,90.8141,156.21,23793.3963691043,610,92.9132052055156
PAN,PA,Panama,2020,62.55,43.474,56.762,50.247,62.082,55.932,77.026,22.5352112676056,0.3,0.7,81.797,71.976,79.822,73.104,0.989149987697601,NA,38.4166975839545,44.4925682938582,20.087,10.665,36.82516097,62.66303451,0.511804524,1.2114,0.886822840409956,7772432,5.534211489206,67.2246615440908,12.8247347237468,0,5.92755214050494,2170.14525788206,593959,13.8347,423316795.05,5.16452028319846,808914,18.8,70.0097,50.0396510643,6108580,142.283,136.6,31817.3062387775,6371,1483.95357282029
PER,PE,Peru,2020,45.423,50.425,61.436,55.937,63.301,59.865,78.185,26.1538461538462,0.1,0.1,81.459,72.345,77.976,70.397,0.962400019168854,0.94964998960495,60.8562050239947,48.0129884901815,6.993,7.325,85.0843061,5.810635538,9.105058366,38.55,2.34917733089579,2651281,0.267161831858575,57.7808515072854,35.3563105140497,0,0.621482842905053,1413.12448385784,2762340,8.41187,105292041.06448,3.86247607473976,2208880,6.73,65.2518,39.2007414528,39358400,119.854,1641,49971.7116261334,15020,457.388853518905
PRI,PR,Puerto Rico (US),2020,16.155,15.91,28.574,22.298,43.575,32.615,49.742,NA,NA,NA,62.817,52.76,83.951,76.021,NA,NA,7.65928170829415,18.1313217723916,7.021,10.293,3.466178042,24.30905482,72.22476714,0.875,12.3239436619718,1490218,16.064602261142,0.264703215279194,29.4669715907929,0,50.455053656128,NA,669518,20.4383,NA,NA,714199,21.8,NA,13.0729219083,3494700,106.682,7.1,2163.58533515765,1460,444.906280187348
PRY,PY,Paraguay,2020,72.899,43.974,67.83,56.122,60.908,57.104,83.202,16.25,0.1,0.2,85.906,73.485,76.063,69.652,NA,NA,42.7046753083103,39.4149064244282,9.972,5.875,78.61583092,15.00207211,6.382096975,2.413,2.06239316239316,37901.25,0,99.9978435262659,0,0,0.00215647373414992,2141.3626431935,562369,8.51592,15400000,1.11280414855144,249231,3.77,73.9575,1.8507626366,7865050,119.1,117,17717.235644837,3391,513.4969749713
SLV,SV,El Salvador,2020,56.865,28.164,53.559,41.171,46.951,43.392,72.37,33.3333333333333,0.1,0.1,75.675,60.396,74.716,65.467,NA,NA,45.0959411664533,27.8377119688793,5.423,4.717,41.26610761,46.31490982,12.41898257,1.959637632,12.537668790786901,228334,0,32.7689873417722,0,0,15.4588607594937,989.466488458978,586000,9.39905,236306497.555701,10.7547898793991,894000,14.3,54.6014,8.4373285225,9949000,159.575,15.63,2506.94783832288,876,140.504562147846
SUR,SR,Suriname,2020,52.064,26.335,42.455,34.5,48.634,43.583,63.571,29.4117647058824,0.6,0.6,68.902,58.921,76.22,68.639,0.999650001525879,NA,18.5409592036098,20.9948534280383,12.168,6.41,69.99512908,8.004546193,22.00032473,0.6159,0.622121212121212,NA,0,47.9802955665025,0,0,51.3793103448276,2931.48810175122,92270,15.069,9066991.17535057,8.83545058946894,103240,16.9,69.8369,8.7807802901,899339,146.875,99,161680.959372351,4164,6800.39913966132
SXM,SX,Sint Maarten (Dutch part),2020,18.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.535,72.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,12481170.547486,3.17662335891661,NA,NA,NA,10.1190819571,NA,NA,NA,NA,41,999.804916113929
TCA,TC,Turks and Caicos Islands,2020,17.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.999,75.188,1.04674994945526,1.02660000324249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,99.4268335477834,NA,NA,NA,NA,NA,4000,9.01,NA,1.1280819879,NA,NA,NA,NA,30,675.888793763799
TTO,TT,Trinidad and Tobago,2020,37.684,27.67,41.334,34.639,56.67,49.325,68.292,26.1904761904762,NA,NA,75.906,66.281,76.044,69.36,NA,NA,14.8872692880092,26.6429776112677,4.819,3.747,4.358037578,62.00417537,33.63778706,0.3362,8.75520833333333,406778,0,0,99.5338753387534,0,0.37940379403794,6438.74956556732,376771,25.4399,13736034.6670525,3.14455373904908,323905,21.9,77.2813,15.5093882313,1988000,134.231,3.84,2809.63617406574,476,348.277817410232
URY,UY,Uruguay,2020,29.59,39.07,46.256,42.739,67.686,54.411,68.721,21.2121212121212,NA,NA,78.13,72.897,82.015,74.511,0.9896399974823,1.05238997936249,22.4460548454703,26.920350607893,12.44,8.662,77.64427887,9.659224054,12.69649707,4.350356754,4.71839127331887,764797,0,30.1177336276674,0,0,5.96026490066225,3479.58556832544,1063700,31.2948,1025064823.38189,26.1835248080344,1203470,35.4,85.471,31.5878780135,4551280,133.902,92.2,27125.8805613939,6677,1964.41978859466
VCT,VC,St. Vincent and the Grenadines,2020,50.299,34.366,64.157,49.914,61.171,53.716,73.519,18.1818181818182,0.3,0.2,81.067,71.465,74.459,66.055,0.979326725006104,NA,18.4306675172533,21.7079585949432,18.056,22.422,0,99.97647612,0.023523877,0.0079,7.9,18222,0,14.3236074270557,0,0,83.1498673740053,NA,24733,23.8906,5138677.40740741,4.06474411581956,17439,16.8,63.381,6.5242569573,100362,96.9438,0.1,965.940923053146,14,135.23172922744
VEN,VE,"Venezuela, RB",2020,73.75,19.095,39.766,29.788,43.89,39.84,64.646,22.1556886227545,0.1,0.3,68.202,55.943,76.501,68.459,NA,NA,33.2406645279429,40.9294617940598,7.907,7.286,73.85211016,22.64179296,3.506096887,22.6211,2.81007453416149,NA,0,77.5856719085504,14.4671027318199,0,7.82559048765654,1927.95849905764,2561690,9.00606,NA,NA,5251180,18.5,NA,11.0099952327,16543800,58.1626,805,28301.1468433305,5531,194.45173067138
VGB,VG,British Virgin Islands,2020,13.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.718,74.141,1.0149199962616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,97.7399059312198,NA,7090,19.0925,NA,NA,20412,55,NA,5.0658437666,35163,94.6896,NA,NA,22408,603419.954221085
VIR,VI,Virgin Islands (U.S.),2020,31.759,27.752,30.845,29.303,60.847,48.609,57.095,NA,NA,NA,68.05,64.356,83.2,76.6,NA,NA,5.13315322269394,10.1647551959015,16.431,14.036,NA,NA,NA,NA,NA,NA,0,0,0,0,97.7276925919084,NA,NA,NA,NA,NA,76000,86.7,NA,5.7285412411,80000,91.2128,NA,NA,69,649.167372283376
ABW,AW,Aruba,2021,18.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.417,70.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57062,0,0,0,0,85.2028212042921,NA,19000,17.6649,10162497.4460018,0.48905828412005,35000,32.5,NA,6.5930880184,141000,131.092,NA,NA,177,1643.45403899721
ARG,AR,Argentina,2021,28.54,31.548,42.214,37.005,59.121,50.26,70.836,44.7470817120623,0.1,0.1,78.252,68.759,76.86,71.113,NA,NA,22.6724950989109,24.9894607818043,9.852,7.915,73.92800424,15.48438327,10.58761249,37.69,12.9075342465753,1798923,1.81813433956352,16.4741903263502,55.1766234274933,7.10084280482311,8.02198734813519,2942.91077511635,10489800,23.15,2360129098.60715,24.6135588460075,7626360,16.8,87.1507,36.0329182168,59065800,130.353,292,6444.16907637027,231834,5116.36127962748
ATG,AG,Antigua and Barbuda,2021,33.751,NA,NA,NA,NA,NA,NA,11.1111111111111,0.2,0.2,NA,NA,79.757,74.295,NA,NA,NA,NA,NA,NA,15.65217391,62.60869565,21.73913043,0.0044,8.46153846153846,NA,0,0,0,0,94.3442073511339,NA,8000,8.66279,5070498.51851852,0.773953787980232,27000,29.2,76.0528,5.178271041,184000,199.244,0.052,563.081354427227,74,801.308081300285
BHS,BS,"Bahamas, The",2021,24.87,38.942,60,49.441,72.819,64.517,76.32,17.9487179487179,0.3,0.4,83.341,77.87,74.145,67.463,NA,NA,8.28124357445409,21.661469499123,10.765,11.283,NA,NA,NA,NA,NA,1792780,0,0,0.220543514713322,0,99.2985806774324,NA,82217,20.7423,NA,NA,85705,21.6,94.3479,28.5971618148,397393,100.257,0.7,1766.01332583198,1096,2765.07229301693
BLZ,BZ,Belize,2021,51.324,38.548,61.738,50.267,50.83,48.357,75.291,12.5,0.3,0.3,78.291,64.578,73.796,68.383,0.955030024051666,0.988839983940125,34.7685776412522,28.2887970152263,15.451,7.026,67.72277228,11.28712871,20.99009901,0.101,0.661861074705111,NA,0,33.4019786845569,0,0,7.13982421128614,NA,36000,9.10595,76419500,12.3084755715347,19000,4.81,70.6537,7.6055707267,264000,66.7769,15.26,38599.1005347215,126410,319745.235818751
BOL,BO,Bolivia,2021,66.639,57.942,66.067,62.056,73.055,71.058,84.557,46.1538461538462,0.1,0.1,86.096,79.614,65.25,58.374,NA,NA,72.4287732894478,60.7935933391524,5.664,4.603,533.2062658,70.23606049,8.886771097,0.360085791,0.118644412191104,NA,0,29.7453810092839,59.5275301038698,0,2.21527713944296,833.601399304369,1127570,9.44574,53937322.8122006,12.0089182177541,550011,4.61,65.9774,NA,12033900,100.809,303.5,25424.3819403955,2919,244.526427953919
BRA,BR,Brazil,2021,45.67,48.626,60.85,54.827,59.583,52.482,72.914,15.2046783625731,NA,NA,79.626,69.505,76.401,69.81,NA,NA,25.4374194223159,32.1627128048317,16.444,10.678,61.3133264,24.15688605,14.52978755,67.31,1.18901254195372,11801530,3.66646395644626,55.2984336444097,13.2534380720277,2.24109103822688,3.11167809007345,2723.96659104663,41567100,19.8363,3300527152,10.4839137256087,28887400,13.8,80.6899,39.7428613638,219661000,104.825,5661,27014.9943096715,743189,3546.59010881655
BRB,BB,Barbados,2021,45.948,41.575,46.308,43.969,73.842,60.679,67.512,20,0.3,0.5,77.806,75.759,78.72,74.284,0.971660017967224,0.99848997592926,14.0100523190876,26.2204724409448,8.086,10.78,67.65432099,24.69135802,7.654320988,0.07,87.5,93899,0,0,0,0,92.674920433906,NA,102564,36.3513,NA,NA,120980,42.9,77.8697,7.0170927504,316633,112.223,0.08,283.540140423255,258,914.416952864996
CHL,CL,Chile,2021,7.892,22.902,30.63,26.828,54.219,46.579,68.774,35.4838709677419,0.1,0.3,75.505,64.904,81.486,76.348,NA,NA,22.0958598988839,21.6655646569759,9.561,9.087,90.88662342,3.985171455,5.128205128,35.368,3.99638418079096,4335451,29.6132609239019,21.9807312140698,18.066759072008,0,3.47769774364335,4306.7208858565,4283130,22.014,496299255.667578,8.4926102592581,2510970,12.9,90.2328,36.2862939823,26571800,136.572,885,45486.4724258948,247581,12724.956304718
COL,CO,Colombia,2021,62.023,40.487,56.006,48.352,57.052,51.679,77.539,18.8235294117647,0.1,0.2,82.237,69.517,76.349,69.288,NA,NA,47.0906802874541,48.7284167239204,18.171,10.925,82.25399558,13.44845258,4.297551837,23.54209,1.09753333333333,4901510,5.38582339924334,74.1404335308254,13.0142527422847,0,3.34070954386466,1514.1192868907401,8434170,16.4768,658266051.53218,8.04936225338892,7567400,14.8,73.0284,49.2294559589,75056100,146.628,2145,41904.2109590432,33071,646.067207751291
CRI,CR,Costa Rica,2021,27.871,41.101,49.547,45.411,57.014,50.245,73.731,45.6140350877193,0.1,0.4,79.898,68.377,81.208,75,0.99126672744751,NA,21.9330107611533,26.4431635128578,20.04,11.668,60.71932866,32.16283753,7.117833809,3.44683,3.05029203539823,1523198,0,72.8978566381409,0,0,0.0157022846824213,2111.26982909841,1058770,20.9243,1510976368.72098,17.2056315216805,503455,9.95,82.749,23.9311173473,7834440,154.831,113,22332.0687717046,8708,1720.95269791154
CUB,CU,Cuba,2021,48.346,31.412,43.1,37.395,50.052,40.459,63.347,53.4129692832764,0.1,0.3,74.4,62.217,75.966,70.694,0.981899976730347,1.00246000289917,17.6660221943356,26.3292055046761,2.192,2.066,64.93749102,24.42879724,10.63371174,6.958,18.2528856243442,246352,0,0.66640533124265,8.84807078456628,0,86.5766926135409,1279.78645889902,297321,2.67323,NA,NA,1539270,13.8,67.6435,8.0316040096,7103300,63.8661,38.12,3427.38933632364,1209,108.701828636287
CUW,CW,Curacao,2021,13.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.709,71.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92640,0,0,0,0,73.4042553191489,4948.51314900012,60358,32.5705,30731126.5418994,3.01449215650267,53095,28.7,NA,6.5930880184,168007,90.6602,NA,NA,754,4948.51314900012
CYM,KY,Cayman Islands,2021,11.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.91,76.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,97.0606688853729,NA,32000,45.6439,25120921.9597002,0.730212820916382,36000,51.3,NA,2.0403402784,100000,142.637,NA,NA,404,5762.53779882467
DMA,DM,Dominica,2021,34.74,NA,NA,NA,NA,NA,NA,34.375,0.1,0.3,NA,NA,73.033,67.156,0.954649984836578,0.969980001449585,NA,NA,NA,NA,5,95,0,0.02,10,NA,0,19.5194012211936,0,0,79.7124285995667,NA,14083,20.9562,2979206.2962963,3.09154940003274,7459,11.1,82.6979,5.8940235752,62171,92.5136,0.2,2976.10190172912,3704,55117.4072200232
DOM,DO,Dominican Republic,2021,56.058,35.431,55.278,45.537,55.382,51.059,75.633,27.8947368421053,0.5,0.4,78.914,67.128,75.449,68.308,0.970000028610229,1.02252995967865,29.9080736351119,47.4360386970792,12.448,4.407,83.31221979,9.418477842,7.269302372,7.137,30.3702127659574,2184754,26.9302673396897,8.68386614320434,36.048794167134,0,19.3774537296691,1714.48205578904,1147890,10.3195,67700000,0.834329517025498,1154670,10.4,85.243,42.2284050886,9735350,87.5208,23.5,2112.64895973165,1581,142.131830014287
ECU,EC,Ecuador,2021,58.609,34.724,55.948,45.519,56.163,52.986,77.244,39.4160583941606,0.1,0.2,80.438,68.302,76.007,69.692,1.01957535743713,NA,61.6101567058507,45.0167684255527,5.785,3.689,81.4277072,13.0369026,5.5353902,9.9158,2.24136528028933,2632031,0,79.3878437946235,3.63506549947228,0,15.3753026634383,1549.95454816396,2480570,14.0284,73225726.175936,3.02647386247165,1846670,10.4,69.1148,37.3784534267,16789600,94.9506,442.4,25019.151753484,7636,431.840512634728
GRD,GD,Grenada,2021,29.652,NA,NA,NA,NA,NA,NA,46.6666666666667,NA,NA,NA,NA,77.533,71.819,NA,NA,NA,NA,NA,NA,14.89361702,85.10638298,0,0.0141,7.05,22117,0,0,0,0,98.03426124197,NA,30476,26.1175,5716512.59259259,1.15806520781382,26011,22.3,70.5594,5.6052838891,101018,86.571,0.2,1713.9723022076,73,625.599890305773
GTM,GT,Guatemala,2021,70.295,32.452,68.691,50.757,39.277,37.727,78.863,19.375,0.1,0.1,80.585,59.644,70.963,64.941,0.984549999237061,0.994180023670197,52.5319729964243,36.8297062991114,2.884,1.821,56.73716194,25.11958124,18.14325682,3.3241,3.04404761904762,1735500,21.5900284164299,43.0185998450013,0.083957633686386,0,4.86954275381038,784.094234500942,612000,3.47754,634679460,22.0027483837077,2319640,13.2,50.8416,37.1603625085,22124800,125.719,109.2,6205.02140789208,2156,122.509397027613
GUY,GY,Guyana,2021,72.781,36.09,51.122,43.687,43.218,40.119,62.435,35.7142857142857,0.4,0.2,65.781,54.141,67.975,60.978,NA,NA,29.2255438818858,26.9629480331889,15.979,13.564,94.34484668,4.243095452,1.412057867,1.4447,0.599460580912863,NA,0,8.25722920416825e-4,0,0,92.8938285468928,NA,95000,11.6496,2294530,0.96512786860374,125000,15.3,71.6509,8.9030727497,856000,104.969,241,295530.741328441,53,64.9922377195327
HND,HN,Honduras,2021,83.508,45.349,68.947,57.403,51.607,49.651,75.588,27.34375,0.1,0.1,77.391,64.577,72.175,67.002,NA,NA,48.4546283990362,29.3496103386443,10.784,7.009,73.30429372,19.60174238,7.093963908,1.607,1.77255680564747,824876,0.557553956834532,33.8579136690648,0,0,37.9946043165468,780.475801605792,421457,4.09584,137062381.181302,4.82881347129554,465521,4.52,51.9516,11.7956863332,7560710,73.4772,90.66,8810.60094304334,1167,113.412434376038
HTI,HT,Haiti,2021,51.509,31.265,38.625,34.956,63.81,61.946,69.247,NA,0.7,0.4,69.805,66.784,65.712,59.681,NA,NA,84.1880184499183,66.7840559703834,18.305,12.481,83.37931034,13.10344828,3.517241379,1.45,11.1478434689014,NA,0,12.8875968992248,0,0,86.7248062015504,77.189622549779,31000,0.272537,2000000,1.4126446093498,6000,0.0527,NA,8.6811645566,7319000,64.3452,13.007,1143.51414636102,90,7.91237588779055
JAM,JM,Jamaica,2021,36.807,30.275,38.794,34.607,62.774,58.395,73.242,28.5714285714286,0.4,0.4,76.007,69.347,71.477,66.744,NA,NA,30.1092382490809,37.5741880064374,6.343,4.236,17.06287064,73.43274737,9.504381981,1.340192487,12.3828188764668,1975401,0,3.19222761970854,58.8248901226,0,28.3599352301642,1107.24175577108,413500,14.5718,127564045.97738,4.36876654182305,473617,16.7,82.3607,33.779696636,2905410,102.387,10.823,3814.02849226939,502,176.904952704355
KNA,KN,St. Kitts and Nevis,2021,36.993,NA,NA,NA,NA,NA,NA,25,0.1,0.6,NA,NA,73.172,65.836,0.947950005531311,0.965529978275299,NA,NA,NA,NA,1.282051282,98.71794872,0,0.0122,50.8333333333333,NA,0,0,0,0,95.4732510288066,NA,20120,43.0255,3859222.96296296,1.07546657391255,15700,33.6,74.3716,4.6139440328,56703,121.256,0.024,513.226268631183,347,7420.39646729252
LCA,LC,St. Lucia,2021,28.84,55.191,56.179,55.693,66.946,60.375,70.79,11.1111111111111,0.2,0.1,75.523,71.229,72.917,65.77,NA,NA,17.9508792326697,25.0235569837396,22.934,18.384,70.86247086,29.13752914,0,0.0429,14.3,NA,0,0,0,0,97.4551085137734,NA,19058,10.6754,8019150,1.28394236875117,32218,18,63.0633,5.6052838891,171805,96.2374,0.3,1680.46515275428,63,352.897682078399
MAF,MF,St. Martin (French part),2021,15.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.85,76.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,99.1888312548284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,467.274123026601
MEX,MX,Mexico,2021,62.033,32.518,56.189,44.463,48.441,44.615,76.673,50,0.1,0.3,80.823,64.006,73.352,66.232,NA,NA,29.4269335341928,25.3198645327229,4.086,3.977,75.68042337,14.77363693,9.545939696,89.944,21.9911980440098,7852417,5.38857079905556,10.4302698453815,51.0231972345538,3.55000163759197,13.5878448991988,2294.2518523653,24610100,19.2797,1617056192,3.81024580111441,24991300,19.6,75.6265,47.2803765363,126493000,99.0948,409,3204.12012558145,44523,348.79471968524
NIC,NI,Nicaragua,2021,95.052,29.798,70.881,50.6,51.879,49.071,82.632,50.5494505494505,NA,NA,84.437,67.842,73.446,67.565,NA,NA,46.1446154124818,33.0589341075509,6.023,6.177,85.04495457,14.90640348,0.04866562,1.27302,0.814941425004801,172544,0,14.217896985521,0,0,30.8093994778068,618.233276511455,299930,4.5138,227400000,21.7895164134673,207577,3.12,47.0806,8.0183502598,6233860,93.8165,156.21,23508.8169727007,696,104.744488912359
PAN,PA,Panama,2021,58.035,28.82,51.861,40.567,53.787,48.895,76.929,22.5352112676056,0.3,0.7,81.59,67.74,80.256,73.866,0.989219427108765,1.01088798046112,34.8652021332761,39.6264170077143,10.549,9.936,36.82516097,62.66303451,0.511804524,1.2114,0.886822840409956,8623927,4.1057414291615,68.9054109871954,13.1681123502685,0,4.37835605121851,2419.56733607109,644776,14.8381,437223126,4.09612833705977,876308,20.2,77.031,51.5962899016,6426850,147.9,136.6,31435.5048608818,6729,1548.53230021137
